season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,objectid,hour,date,month,is_weekend
Spring 2018,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2018-01-01 16:00:00,Sharon,9.0,1,5,49,9058,16,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2018-01-01 16:08:00,Mansfield,10.0,4,9,44,9059,16,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2018-01-01 16:16:00,Attleboro,11.0,2,2,44,9060,16,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2018-01-01 16:26:00,South Attleboro,12.0,0,3,41,9061,16,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2018-01-01 16:36:00,Providence,13.0,0,41,0,9062,16,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,811,0,day_type_01,weekday,2018-01-01 16:25:00,South Station,1.0,86,0,86,9063,16,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,811,0,day_type_01,weekday,2018-01-01 16:30:00,Back Bay,2.0,28,3,111,9064,16,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,811,0,day_type_01,weekday,2018-01-01 16:33:00,Ruggles,3.0,24,1,134,9065,16,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,811,0,day_type_01,weekday,2018-01-01 16:45:00,Route 128,5.0,0,19,115,9066,16,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,811,0,day_type_01,weekday,2018-01-01 16:53:00,Sharon,9.0,0,12,103,9067,16,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,811,0,day_type_01,weekday,2018-01-01 17:00:00,Mansfield,10.0,6,15,94,9068,17,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,811,0,day_type_01,weekday,2018-01-01 17:08:00,Attleboro,11.0,5,16,83,9069,17,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,811,0,day_type_01,weekday,2018-01-01 17:17:00,South Attleboro,12.0,0,16,67,9070,17,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,811,0,day_type_01,weekday,2018-01-01 17:26:00,Providence,13.0,7,39,35,9071,17,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,811,0,day_type_01,weekday,2018-01-01 17:42:00,TF Green Airport,14.0,0,21,14,9072,17,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,811,0,day_type_01,weekday,2018-01-01 17:58:00,Wickford Junction,15.0,0,14,0,9073,17,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,813,0,day_type_01,weekday,2018-01-01 18:43:00,South Station,1.0,232,0,232,9074,18,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,813,0,day_type_01,weekday,2018-01-01 18:48:00,Back Bay,2.0,54,4,282,9075,18,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,813,0,day_type_01,weekday,2018-01-01 18:52:00,Ruggles,3.0,15,0,297,9076,18,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,813,0,day_type_01,weekday,2018-01-01 19:04:00,Route 128,5.0,1,11,287,9077,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,813,0,day_type_01,weekday,2018-01-01 19:12:00,Sharon,9.0,0,23,264,9078,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,813,0,day_type_01,weekday,2018-01-01 19:20:00,Mansfield,10.0,4,48,220,9079,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,813,0,day_type_01,weekday,2018-01-01 19:28:00,Attleboro,11.0,0,25,195,9080,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,813,0,day_type_01,weekday,2018-01-01 19:35:00,South Attleboro,12.0,0,55,140,9081,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,813,0,day_type_01,weekday,2018-01-01 19:45:00,Providence,13.0,0,140,0,9082,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2018-01-01 19:30:00,South Station,1.0,128,0,128,9083,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2018-01-01 19:35:00,Back Bay,2.0,30,3,155,9084,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2018-01-01 19:38:00,Ruggles,3.0,9,0,164,9085,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2018-01-01 19:51:00,Route 128,5.0,0,24,140,9086,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,926,1,day_type_01,weekday,2018-01-02 04:10:00,South Station,15.0,0,1,0,9087,4,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,906,1,day_type_01,weekday,2018-01-01 13:46:00,Route 128,11.0,103,1,402,9088,13,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,825,0,day_type_01,weekday,2018-01-01 23:23:00,Attleboro,11.0,2,310,470,9089,23,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,928,1,day_type_01,weekday,2018-01-02 04:35:00,Stoughton,8.0,1,0,1,9090,4,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,833,0,day_type_01,weekday,2018-01-02 01:57:00,Canton Junction,6.0,5,50,251,9091,1,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,836,1,day_type_01,weekday,2018-01-02 03:29:00,Back Bay,14.0,0,21,32,9092,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,928,1,day_type_01,weekday,2018-01-02 04:43:00,Canton Center,9.0,0,0,1,9093,4,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,827,0,day_type_01,weekday,2018-01-01 23:37:00,Sharon,9.0,7,252,775,9094,23,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,833,0,day_type_01,weekday,2018-01-02 02:03:00,Sharon,9.0,5,40,216,9095,2,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,909,0,day_type_01,weekday,2018-01-01 14:45:00,South Station,1.0,4,0,4,9096,14,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,928,1,day_type_01,weekday,2018-01-02 04:46:00,Canton Junction,10.0,2,0,3,9097,4,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,903,0,day_type_01,weekday,2018-01-01 12:28:00,Canton Center,7.0,0,0,4,9098,12,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,833,0,day_type_01,weekday,2018-01-02 02:11:00,Mansfield,10.0,8,75,149,9099,2,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,909,0,day_type_01,weekday,2018-01-01 14:50:00,Back Bay,2.0,5,1,8,9100,14,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,928,1,day_type_01,weekday,2018-01-02 04:51:00,Route 128,11.0,1,0,4,9101,4,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2018-01-01 20:29:00,South Attleboro,12.0,0,16,39,9102,20,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,833,0,day_type_01,weekday,2018-01-02 02:19:00,Attleboro,11.0,0,43,106,9103,2,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,909,0,day_type_01,weekday,2018-01-01 14:53:00,Ruggles,3.0,0,2,6,9104,14,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,928,1,day_type_01,weekday,2018-01-02 04:56:00,Hyde Park,12.0,0,0,4,9105,4,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,833,0,day_type_01,weekday,2018-01-02 02:29:00,South Attleboro,12.0,0,42,64,9106,2,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,836,1,day_type_01,weekday,2018-01-02 03:03:00,Sharon,7.0,1,2,56,9107,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,928,1,day_type_01,weekday,2018-01-02 05:05:00,Back Bay,14.0,1,2,3,9108,5,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,909,0,day_type_01,weekday,2018-01-01 15:01:00,Hyde Park,4.0,2,1,7,9109,15,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,833,0,day_type_01,weekday,2018-01-02 02:39:00,Providence,13.0,0,64,0,9110,2,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,906,1,day_type_01,weekday,2018-01-01 13:51:00,Hyde Park,12.0,48,2,448,9111,13,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,928,1,day_type_01,weekday,2018-01-02 05:10:00,South Station,15.0,0,3,0,9112,5,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,909,0,day_type_01,weekday,2018-01-01 15:08:00,Route 128,5.0,2,2,7,9113,15,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,835,0,day_type_01,weekday,2018-01-02 03:00:00,South Station,1.0,86,0,86,9114,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,827,0,day_type_01,weekday,2018-01-01 23:45:00,Mansfield,10.0,4,348,431,9115,23,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2018-01-01 10:30:00,South Station,1.0,12,0,12,9116,10,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,909,0,day_type_01,weekday,2018-01-01 15:14:00,Canton Junction,6.0,0,1,6,9117,15,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,835,0,day_type_01,weekday,2018-01-02 03:05:00,Back Bay,2.0,47,0,133,9118,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,903,0,day_type_01,weekday,2018-01-01 12:36:00,Stoughton,8.0,0,4,0,9119,12,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2018-01-01 10:35:00,Back Bay,2.0,2,0,14,9120,10,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,909,0,day_type_01,weekday,2018-01-01 15:17:00,Canton Center,7.0,0,0,6,9121,15,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,835,0,day_type_01,weekday,2018-01-02 03:08:00,Ruggles,3.0,20,0,153,9122,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2018-01-01 20:39:00,Providence,13.0,0,39,0,9123,20,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2018-01-01 10:49:00,Route 128,5.0,0,3,11,9124,10,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,909,0,day_type_01,weekday,2018-01-01 15:25:00,Stoughton,8.0,0,6,0,9125,15,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,835,0,day_type_01,weekday,2018-01-02 03:18:00,Hyde Park,4.0,4,6,151,9126,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,836,1,day_type_01,weekday,2018-01-02 03:10:00,Canton Junction,10.0,0,0,56,9127,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2018-01-01 10:57:00,Sharon,9.0,2,0,13,9128,10,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,911,0,day_type_01,weekday,2018-01-01 18:20:00,South Station,1.0,75,0,75,9129,18,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,817,0,day_type_01,weekday,2018-01-01 20:30:00,Back Bay,2.0,128,1,393,9130,20,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,906,1,day_type_01,weekday,2018-01-01 14:00:00,Back Bay,14.0,4,177,275,9131,14,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2018-01-01 11:04:00,Mansfield,10.0,0,0,13,9132,11,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,911,0,day_type_01,weekday,2018-01-01 18:25:00,Back Bay,2.0,22,4,93,9133,18,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,836,1,day_type_01,weekday,2018-01-02 03:20:00,Hyde Park,12.0,1,6,53,9134,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,906,1,day_type_01,weekday,2018-01-01 14:06:00,South Station,15.0,0,275,0,9135,14,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2018-01-01 11:12:00,Attleboro,11.0,3,5,11,9136,11,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,817,0,day_type_01,weekday,2018-01-01 20:34:00,Ruggles,3.0,140,3,530,9137,20,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,911,0,day_type_01,weekday,2018-01-01 18:28:00,Ruggles,3.0,3,0,96,9138,18,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,908,1,day_type_01,weekday,2018-01-01 14:15:00,Stoughton,8.0,44,0,44,9139,14,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2018-01-01 11:21:00,South Attleboro,12.0,0,4,7,9140,11,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2018-01-01 11:30:00,Providence,13.0,0,7,0,9141,11,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,2018-01-01 11:31:00,South Station,1.0,56,0,56,9142,11,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,2018-01-01 11:36:00,Back Bay,2.0,12,4,64,9143,11,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,908,1,day_type_01,weekday,2018-01-01 14:23:00,Canton Center,9.0,34,0,78,9144,14,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,2018-01-01 11:39:00,Ruggles,3.0,14,1,77,9145,11,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,911,0,day_type_01,weekday,2018-01-01 18:38:00,Hyde Park,4.0,3,10,89,9146,18,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,908,1,day_type_01,weekday,2018-01-01 14:26:00,Canton Junction,10.0,46,0,124,9147,14,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,2018-01-01 11:51:00,Route 128,5.0,6,3,80,9148,11,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,817,0,day_type_01,weekday,2018-01-01 20:51:00,Sharon,9.0,0,50,480,9149,20,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,908,1,day_type_01,weekday,2018-01-01 14:31:00,Route 128,11.0,83,2,205,9150,14,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,911,0,day_type_01,weekday,2018-01-01 18:43:00,Route 128,5.0,0,40,49,9151,18,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,2018-01-01 11:56:00,Canton Junction,6.0,1,0,81,9152,11,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,817,0,day_type_01,weekday,2018-01-01 20:59:00,Mansfield,10.0,12,123,369,9153,20,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,908,1,day_type_01,weekday,2018-01-01 14:43:00,Back Bay,14.0,1,69,137,9154,14,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,911,0,day_type_01,weekday,2018-01-01 18:49:00,Canton Junction,6.0,0,15,34,9155,18,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,2018-01-01 12:02:00,Sharon,9.0,3,1,83,9156,12,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,817,0,day_type_01,weekday,2018-01-01 21:07:00,Attleboro,11.0,7,72,304,9157,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,908,1,day_type_01,weekday,2018-01-01 14:49:00,South Station,15.0,0,137,0,9158,14,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,911,0,day_type_01,weekday,2018-01-01 18:52:00,Canton Center,7.0,1,16,19,9159,18,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,2018-01-01 12:09:00,Mansfield,10.0,0,15,68,9160,12,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,817,0,day_type_01,weekday,2018-01-01 21:17:00,South Attleboro,12.0,1,123,182,9161,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,911,0,day_type_01,weekday,2018-01-01 19:00:00,Stoughton,8.0,0,19,0,9162,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,910,1,day_type_01,weekday,2018-01-01 15:40:00,Stoughton,8.0,7,0,7,9163,15,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,2018-01-01 12:17:00,Attleboro,11.0,10,7,71,9164,12,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,817,0,day_type_01,weekday,2018-01-01 21:27:00,Providence,13.0,39,119,102,9165,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,913,0,day_type_01,weekday,2018-01-01 20:35:00,South Station,1.0,263,0,263,9166,20,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,910,1,day_type_01,weekday,2018-01-01 15:48:00,Canton Center,9.0,4,1,10,9167,15,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,817,0,day_type_01,weekday,2018-01-01 21:43:00,TF Green Airport,14.0,1,36,67,9168,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,2018-01-01 12:26:00,South Attleboro,12.0,0,14,57,9169,12,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,913,0,day_type_01,weekday,2018-01-01 20:40:00,Back Bay,2.0,74,2,335,9170,20,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,910,1,day_type_01,weekday,2018-01-01 15:51:00,Canton Junction,10.0,7,0,17,9171,15,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,817,0,day_type_01,weekday,2018-01-01 21:59:00,Wickford Junction,15.0,0,67,0,9172,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,803,0,day_type_01,weekday,2018-01-01 12:35:00,Providence,13.0,0,57,0,9173,12,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,913,0,day_type_01,weekday,2018-01-01 20:43:00,Ruggles,3.0,28,0,363,9174,20,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,910,1,day_type_01,weekday,2018-01-01 15:56:00,Route 128,11.0,8,0,25,9175,15,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2018-01-01 20:55:00,South Station,1.0,343,0,343,9176,20,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,2018-01-01 12:25:00,South Station,1.0,126,0,126,9177,12,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,913,0,day_type_01,weekday,2018-01-01 20:53:00,Hyde Park,4.0,4,21,346,9178,20,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,910,1,day_type_01,weekday,2018-01-01 16:01:00,Hyde Park,12.0,2,0,27,9179,16,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2018-01-01 21:00:00,Back Bay,2.0,176,1,518,9180,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,2018-01-01 12:30:00,Back Bay,2.0,46,16,156,9181,12,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,913,0,day_type_01,weekday,2018-01-01 20:58:00,Route 128,5.0,3,146,203,9182,20,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,910,1,day_type_01,weekday,2018-01-01 16:12:00,Back Bay,14.0,3,12,18,9183,16,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2018-01-01 21:04:00,Ruggles,3.0,146,0,664,9184,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,2018-01-01 12:33:00,Ruggles,3.0,31,29,158,9185,12,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,913,0,day_type_01,weekday,2018-01-01 21:04:00,Canton Junction,6.0,0,64,139,9186,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,910,1,day_type_01,weekday,2018-01-01 16:17:00,South Station,15.0,0,18,0,9187,16,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2018-01-01 21:22:00,Sharon,9.0,0,98,566,9188,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,2018-01-01 12:45:00,Route 128,5.0,3,29,132,9189,12,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,913,0,day_type_01,weekday,2018-01-01 21:07:00,Canton Center,7.0,0,45,94,9190,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,912,1,day_type_01,weekday,2018-01-01 19:15:00,Stoughton,8.0,16,0,16,9191,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2018-01-01 21:30:00,Mansfield,10.0,6,190,382,9192,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,913,0,day_type_01,weekday,2018-01-01 21:15:00,Stoughton,8.0,0,94,0,9193,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,912,1,day_type_01,weekday,2018-01-01 19:23:00,Canton Center,9.0,5,1,20,9194,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2018-01-01 21:38:00,Attleboro,11.0,5,173,214,9195,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,912,1,day_type_01,weekday,2018-01-01 19:26:00,Canton Junction,10.0,6,0,26,9196,19,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2018-01-01 21:48:00,South Attleboro,12.0,0,110,104,9197,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2018-01-01 21:58:00,Providence,13.0,0,104,0,9198,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,821,0,day_type_01,weekday,2018-01-01 21:30:00,South Station,1.0,781,0,781,9199,21,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,912,1,day_type_01,weekday,2018-01-01 19:31:00,Route 128,11.0,8,0,34,9200,19,2018-01-01,1,0
Spring 2018,CR-Worcester,Framingham/Worcester Line,530,1,day_type_01,weekday,2018-01-02 02:30:00,Ashland,5.0,2,0,9,9201,2,2018-01-02,1,0
Spring 2018,CR-Worcester,Framingham/Worcester Line,516,1,day_type_01,weekday,2018-01-01 17:05:00,Worcester,1.0,39,0,39,9202,17,2018-01-01,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,923,0,day_type_01,weekday,2018-01-02 00:28:00,Ruggles,3.0,7,0,130,9203,0,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,923,0,day_type_01,weekday,2018-01-02 00:38:00,Hyde Park,4.0,11,3,138,9204,0,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,923,0,day_type_01,weekday,2018-01-02 00:43:00,Route 128,5.0,0,38,100,9205,0,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,923,0,day_type_01,weekday,2018-01-02 00:49:00,Canton Junction,6.0,0,43,57,9206,0,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,923,0,day_type_01,weekday,2018-01-02 00:52:00,Canton Center,7.0,0,20,37,9207,0,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,923,0,day_type_01,weekday,2018-01-02 01:00:00,Stoughton,8.0,0,37,0,9208,1,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,925,0,day_type_01,weekday,2018-01-02 02:40:00,South Station,1.0,46,0,46,9209,2,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,925,0,day_type_01,weekday,2018-01-02 02:45:00,Back Bay,2.0,22,2,66,9210,2,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,925,0,day_type_01,weekday,2018-01-02 02:48:00,Ruggles,3.0,8,1,73,9211,2,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,925,0,day_type_01,weekday,2018-01-02 03:58:00,Hyde Park,4.0,0,0,73,9212,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,925,0,day_type_01,weekday,2018-01-02 03:02:00,Route 128,5.0,0,21,52,9213,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,925,0,day_type_01,weekday,2018-01-02 03:08:00,Canton Junction,6.0,0,21,31,9214,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,925,0,day_type_01,weekday,2018-01-02 03:11:00,Canton Center,7.0,0,11,20,9215,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,925,0,day_type_01,weekday,2018-01-02 03:19:00,Stoughton,8.0,0,20,0,9216,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,927,0,day_type_01,weekday,2018-01-02 03:40:00,South Station,1.0,13,0,13,9217,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,927,0,day_type_01,weekday,2018-01-02 03:45:00,Back Bay,2.0,24,0,37,9218,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,927,0,day_type_01,weekday,2018-01-02 03:48:00,Ruggles,3.0,4,0,41,9219,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,927,0,day_type_01,weekday,2018-01-02 03:58:00,Hyde Park,4.0,0,0,41,9220,3,2018-01-02,1,0
Spring 2018,CR-Providence,Providence/Stoughton Line,927,0,day_type_01,weekday,2018-01-02 04:03:00,Route 128,5.0,0,15,26,9221,4,2018-01-02,1,0
